Date,Entreprise,Indice,Valeur,Volume
2006-03-14,CURCUMA,CUR,14.470383644104004,698395
2006-03-14,Capverseau,CAP,27.725374221801758,875702
2006-03-14,Cil Exotica,CIL,25.781408309936523,1403342
2006-03-14,Croisement,CRO,22.58702278137207,2622777
2006-03-14,Dantwo,DAN,26.38677215576172,1889507
2006-03-14,Default Systèmes,DEF,3.9967007637023926,2635950
2006-03-14,Desaxa,DES,7.593617916107178,7400048
2006-03-14,Eau gazeuse,EGA,22.129274368286133,1506678
2006-03-14,Edenbread,EDE,10.318337460604244,0
2006-03-14,Eurobefore,AUB,7.116024257596343,0
2006-03-14,Eurofins Analyse,EUA,4.035791873931885,1393170
2006-03-14,FDP,FDP,18.01520538330078,6171044
2006-03-14,Herpès Local,HER,55.02291488647461,95733
2006-03-14,Kenji,KEN,8.219409942626953,2545315
2006-03-14,L'Ofalso,LOF,53.14004898071289,1118474
2006-03-14,LVMHASH,LVM,55.07645797729492,857271
2006-03-14,Leonard,LEO,18.183719635009766,2845548
2006-03-14,Lepetit,LEP,13.591369227468627,0
2006-03-14,Mandarine,MAN,4.971438884735107,9652401
2006-03-14,Micheline,MIC,6.422788619995117,3017201
2006-03-14,Milesios,MIL,24.27480697631836,1182995
2006-03-14,Padaccor,PAD,13.65762710571289,2328991
2006-03-14,Paindépice Groupe,PAI,19.124357223510742,587240
2006-03-14,Paris-Barque,PAR,28.843721389770508,5484933
2006-03-14,Pinot-Pinard,PP,47.40488052368164,1083566
2006-03-14,Pouic,POU,16.27336311340332,529758
2006-03-14,Prêt Industriel,PRE,-12.616652488708496,3665602
2006-03-14,STMicrofibres,STM,7.690491199493408,4561916
2006-03-14,Saint-Gobelin,SAG,31.813617706298828,800108
2006-03-14,Sanufo,SAN,34.06892776489258,2718798
2006-03-14,Schneider Electric,SCH,24.396860122680664,731194
2006-03-14,Société générale,SOG,51.693695068359375,1649677
2006-03-14,True Office,TRU,5.023905700120363,0
2006-03-14,Tréneau,TRE,48.36016845703125,1115895
2006-03-14,URW,URW,9.026670677839881,0
2006-03-14,Vélo là,VEL,18.22929573059082,2150728
2006-03-15,Airtaxi,AIR,24.524158477783203,3085288
2006-03-15,ArcelOrbital,ARC,35.34239959716797,33157
2006-03-15,Atlantis,ATL,4.192781925201416,687
2006-03-15,Bearing,BEA,50.04092788696289,819670
2006-03-15,CURCUMA,CUR,14.527628898620605,806332
2006-03-15,Capverseau,CAP,27.725374221801758,652791
2006-03-15,Cil Exotica,CIL,25.852333068847656,1094331
2006-03-15,Croisement,CRO,22.692598342895508,2350117
2006-03-15,Dantwo,DAN,26.519765853881836,1801257
2006-03-15,Default Systèmes,DEF,3.9923980236053467,2321570
2006-03-15,Desaxa,DES,7.593617916107178,7285537
2006-03-15,Eau gazeuse,EGA,22.16878318786621,1475309
2006-03-15,Edenbread,EDE,10.364370751027138,0
2006-03-15,Eurobefore,AUB,7.1477710397264085,0
2006-03-15,Eurofins Analyse,EUA,4.1755242347717285,820170
2006-03-15,FDP,FDP,18.150283813476562,9078328
2006-03-15,Herpès Local,HER,56.013362884521484,89292
2006-03-15,Kenji,KEN,8.355223655700684,2744831
2006-03-15,L'Ofalso,LOF,52.857208251953125,1131964
2006-03-15,LVMHASH,LVM,54.94045639038086,775872
2006-03-15,Leonard,LEO,18.067832946777344,2712146
2006-03-15,Lepetit,LEP,13.652004523540462,0
2006-03-15,Mandarine,MAN,4.931814670562744,10559152
2006-03-15,Micheline,MIC,6.512349605560303,3537768
2006-03-15,Milesios,MIL,23.854604721069336,2211622
2006-03-15,Padaccor,PAD,13.588184356689453,2599818
2006-03-15,Paindépice Groupe,PAI,19.23004913330078,755477
2006-03-15,Paris-Barque,PAR,29.074167251586914,9162027
2006-03-15,Pinot-Pinard,PP,47.7821044921875,1278917
2006-03-15,Pouic,POU,16.405574798583984,838752
2006-03-15,Prêt Industriel,PRE,-12.741055488586426,4055368
2006-03-15,STMicrofibres,STM,7.781596660614014,8025730
2006-03-15,Saint-Gobelin,SAG,31.983285903930664,1394415
2006-03-15,Sanufo,SAN,33.887229919433594,3402896
2006-03-15,Schneider Electric,SCH,24.159719467163086,1218899
2006-03-15,Société générale,SOG,52.834938049316406,2555735
2006-03-15,True Office,TRU,5.0463188951756575,0
2006-03-15,Tréneau,TRE,48.15463638305664,1202062
2006-03-15,URW,URW,9.066941443789464,0
2006-03-15,Vélo là,VEL,18.213098526000977,1312805
2006-03-16,Airtaxi,AIR,25.41204833984375,5185023
2006-03-16,ArcelOrbital,ARC,34.99759292602539,36465
2006-03-16,Atlantis,ATL,4.271023273468018,5911
2006-03-16,Bearing,BEA,50.217838287353516,646488
2006-03-16,CURCUMA,CUR,14.541943550109863,501435
2006-03-16,Capverseau,CAP,27.455820083618164,1146352
2006-03-16,Cil Exotica,CIL,25.710477828979492,1185442
2006-03-16,Croisement,CRO,22.724266052246094,2648279
2006-03-16,Dantwo,DAN,26.41336441040039,1799860
2006-03-16,Default Systèmes,DEF,3.957120656967163,3762760
2006-03-16,Desaxa,DES,7.593617916107178,6389692
2006-03-16,Eau gazeuse,EGA,22.208303451538086,1841524
2006-03-16,Edenbread,EDE,10.358741983065505,0
2006-03-16,Eurobefore,AUB,7.143889169269244,0
2006-03-16,Eurofins Analyse,EUA,4.1919636726379395,164800
2006-03-16,FDP,FDP,17.972997665405273,7991444
2006-03-16,Herpès Local,HER,55.75271987915039,73833
2006-03-16,Kenji,KEN,8.575913429260254,3557684
2006-03-16,L'Ofalso,LOF,52.75112533569336,1229282
2006-03-16,LVMHASH,LVM,55.178443908691406,1239697
2006-03-16,Leonard,LEO,17.975112915039062,1731662
2006-03-16,Lepetit,LEP,13.644590280310446,0
2006-03-16,Mandarine,MAN,4.921247482299805,11524518
2006-03-16,Micheline,MIC,6.480363368988037,2309505
2006-03-16,Milesios,MIL,23.486120223999023,1506471
2006-03-16,Padaccor,PAD,13.608436584472656,1901947
2006-03-16,Paindépice Groupe,PAI,19.089128494262695,766901
2006-03-16,Paris-Barque,PAR,28.88212776184082,5837992
2006-03-16,Pinot-Pinard,PP,47.719234466552734,995145
2006-03-16,Pouic,POU,16.583114624023438,1091515
2006-03-16,Prêt Industriel,PRE,-12.889531135559082,4852365
2006-03-16,STMicrofibres,STM,7.749442100524902,3034647
2006-03-16,Saint-Gobelin,SAG,32.0681266784668,1161935
2006-03-16,Sanufo,SAN,33.61467742919922,3631270
2006-03-16,Schneider Electric,SCH,24.32710838317871,1114722
2006-03-16,Société générale,SOG,53.003997802734375,1664846
2006-03-16,True Office,TRU,5.043578298683725,0
2006-03-16,Tréneau,TRE,48.683162689208984,1394580
2006-03-16,URW,URW,9.06201729443831,0
2006-03-16,Vélo là,VEL,18.277923583984375,1228279
2006-03-17,Airtaxi,AIR,26.177473068237305,6356366
2006-03-17,ArcelOrbital,ARC,35.63795471191406,50051
2006-03-17,Atlantis,ATL,4.266419887542725,5586
2006-03-17,Bearing,BEA,50.192569732666016,287726
2006-03-17,CURCUMA,CUR,14.649292945861816,818363
2006-03-17,Capverseau,CAP,27.455820083618164,1167438
2006-03-17,Cil Exotica,CIL,25.816869735717773,2128414
2006-03-17,Croisement,CRO,22.967079162597656,4540913
2006-03-17,Dantwo,DAN,26.333572387695312,3566149
2006-03-17,Default Systèmes,DEF,3.9717493057250977,2277710
2006-03-17,Desaxa,DES,7.593617916107178,11702581
2006-03-17,Eau gazeuse,EGA,22.524433135986328,3260127
2006-03-17,Edenbread,EDE,10.39026525677965,0
2006-03-17,Eurobefore,AUB,7.165629142524159,0
2006-03-17,Eurofins Analyse,EUA,4.027571678161621,411030
2006-03-17,FDP,FDP,18.074304580688477,14394112
2006-03-17,Herpès Local,HER,55.544212341308594,92553
2006-03-17,Kenji,KEN,8.75982666015625,3407239
2006-03-17,L'Ofalso,LOF,52.5743522644043,1878181
2006-03-17,LVMHASH,LVM,55.280433654785156,1570731
2006-03-17,Leonard,LEO,19.05292320251465,9928928
2006-03-17,Lepetit,LEP,13.686112904855662,0
2006-03-17,Mandarine,MAN,4.913322925567627,12568935
2006-03-17,Micheline,MIC,6.435582160949707,3818187
2006-03-17,Milesios,MIL,23.59602165222168,2073766
2006-03-17,Padaccor,PAD,13.440606117248535,2717436
2006-03-17,Paindépice Groupe,PAI,19.036279678344727,718884
2006-03-17,Paris-Barque,PAR,28.920534133911133,7606095
2006-03-17,Pinot-Pinard,PP,47.813541412353516,1049438
2006-03-17,Pouic,POU,16.515119552612305,1374704
2006-03-17,Prêt Industriel,PRE,-12.973801612854004,4130527
2006-03-17,STMicrofibres,STM,7.824467658996582,11536687
2006-03-17,Saint-Gobelin,SAG,31.983285903930664,1219300
2006-03-17,Sanufo,SAN,33.4556884765625,6698681
2006-03-17,Schneider Electric,SCH,24.21551513671875,1228048
2006-03-17,Société générale,SOG,52.834938049316406,2050841
2006-03-17,True Office,TRU,5.058926697115508,0
2006-03-17,Tréneau,TRE,49.035499572753906,1610513
2006-03-17,URW,URW,9.089594431897849,0
2006-03-17,Vélo là,VEL,18.128005981445312,2144821
2006-03-20,Airtaxi,AIR,26.315248489379883,3765882
2006-03-20,ArcelOrbital,ARC,36.82014083862305,170368
2006-03-20,Atlantis,ATL,4.275623798370361,1365
2006-03-20,Bearing,BEA,50.293678283691406,544809
2006-03-20,CURCUMA,CUR,14.806733131408691,733266
2006-03-20,Capverseau,CAP,27.654787063598633,458281
2006-03-20,Cil Exotica,CIL,26.100566864013672,1017543
2006-03-20,Croisement,CRO,22.78233528137207,2361957
2006-03-20,Dantwo,DAN,26.30697250366211,1859054
2006-03-20,Default Systèmes,DEF,3.97346830368042,2694000
2006-03-20,Desaxa,DES,7.593617916107178,9535488
2006-03-20,Eau gazeuse,EGA,22.537607192993164,1857920
2006-03-20,Edenbread,EDE,10.450688041058845,0
2006-03-20,Eurobefore,AUB,7.207299615144761,0
2006-03-20,Eurofins Analyse,EUA,4.011133193969727,1069900
2006-03-20,FDP,FDP,17.98989486694336,6966388
2006-03-20,Herpès Local,HER,56.09156036376953,106569
2006-03-20,Kenji,KEN,8.870173454284668,1376154
2006-03-20,L'Ofalso,LOF,52.50364303588867,1117722
2006-03-20,LVMHASH,LVM,55.3824348449707,801210
2006-03-20,Leonard,LEO,19.3426570892334,4648283
2006-03-20,Lepetit,LEP,13.765702119108997,0
2006-03-20,Mandarine,MAN,4.937099456787109,7812690
2006-03-20,Micheline,MIC,6.518746376037598,2325758
2006-03-20,Milesios,MIL,23.621870040893555,987204
2006-03-20,Padaccor,PAD,13.802306175231934,3037008
2006-03-20,Paindépice Groupe,PAI,18.99517822265625,664581
2006-03-20,Paris-Barque,PAR,29.112573623657227,6821263
2006-03-20,Pinot-Pinard,PP,47.87641525268555,669376
2006-03-20,Pouic,POU,16.61333465576172,689556
2006-03-20,Prêt Industriel,PRE,-12.977816581726074,2954087
2006-03-20,STMicrofibres,STM,7.824467658996582,5479157
2006-03-20,Saint-Gobelin,SAG,32.322635650634766,1344022
2006-03-20,Sanufo,SAN,33.16042709350586,3536262
2006-03-20,Schneider Electric,SCH,24.341053009033203,1266269
2006-03-20,Société générale,SOG,52.58131790161133,1699612
2006-03-20,True Office,TRU,5.088346007301513,0
2006-03-20,Tréneau,TRE,49.505313873291016,1132335
2006-03-20,URW,URW,9.142453390737767,0
2006-03-20,Vélo là,VEL,18.306283950805664,1517896
2006-03-21,Airtaxi,AIR,26.254018783569336,3325475
2006-03-21,ArcelOrbital,ARC,36.980224609375,166570
2006-03-21,Atlantis,ATL,4.441311359405518,3013
2006-03-21,Bearing,BEA,50.26839828491211,447845
2006-03-21,CURCUMA,CUR,14.842512130737305,718272
2006-03-21,Capverseau,CAP,27.468656539916992,869750
2006-03-21,Cil Exotica,CIL,26.136032104492188,1363973
2006-03-21,Croisement,CRO,22.724266052246094,2009171
2006-03-21,Dantwo,DAN,26.120777130126953,2150138
2006-03-21,Default Systèmes,DEF,3.9304466247558594,3386400
2006-03-21,Desaxa,DES,7.593617916107178,8567129
2006-03-21,Eau gazeuse,EGA,22.471744537353516,1540908
2006-03-21,Edenbread,EDE,10.456756702095666,0
2006-03-21,Eurobefore,AUB,7.211484857129143,0
2006-03-21,Eurofins Analyse,EUA,3.986473560333252,615870
2006-03-21,FDP,FDP,17.80415916442871,11048136
2006-03-21,Herpès Local,HER,55.72666931152344,72582
2006-03-21,Kenji,KEN,8.836216926574707,2638843
2006-03-21,L'Ofalso,LOF,52.150081634521484,1222139
2006-03-21,LVMHASH,LVM,55.110450744628906,1238729
2006-03-21,Leonard,LEO,19.238346099853516,2601611
2006-03-21,Lepetit,LEP,13.773695791847718,0
2006-03-21,Mandarine,MAN,5.0823845863342285,19510022
2006-03-21,Micheline,MIC,6.608305931091309,3310922
2006-03-21,Milesios,MIL,23.440866470336914,992959
2006-03-21,Padaccor,PAD,13.973024368286133,3184822
2006-03-21,Paindépice Groupe,PAI,18.95994758605957,615495
2006-03-21,Paris-Barque,PAR,29.57345199584961,4447448
2006-03-21,Pinot-Pinard,PP,47.436317443847656,797226
2006-03-21,Pouic,POU,16.549121856689453,799881
2006-03-21,Prêt Industriel,PRE,-12.917624473571777,3675852
2006-03-21,STMicrofibres,STM,7.9584550857543945,7125179
2006-03-21,Saint-Gobelin,SAG,32.88821792602539,1755395
2006-03-21,Sanufo,SAN,32.93329620361328,3554313
2006-03-21,Schneider Electric,SCH,24.68978500366211,1837866
2006-03-21,Société générale,SOG,52.750389099121094,1829165
2006-03-21,True Office,TRU,5.091300783775087,0
2006-03-21,Tréneau,TRE,49.59339904785156,864755
2006-03-21,URW,URW,9.147762366611444,0
2006-03-21,Vélo là,VEL,18.43999671936035,1858162
2006-03-22,Airtaxi,AIR,26.169818878173828,2526026
2006-03-22,ArcelOrbital,ARC,36.1551628112793,36408
2006-03-22,Atlantis,ATL,4.551767349243164,4190
2006-03-22,Bearing,BEA,50.369468688964844,421462
2006-03-22,CURCUMA,CUR,14.75663948059082,686225
2006-03-22,Capverseau,CAP,27.78314781188965,952642
2006-03-22,Cil Exotica,CIL,26.34881019592285,1971012
2006-03-22,Croisement,CRO,22.70842933654785,3605816
2006-03-22,Dantwo,DAN,26.2271728515625,2891110
2006-03-22,Default Systèmes,DEF,3.929586172103882,2457410
2006-03-22,Desaxa,DES,7.593617916107178,9375515
2006-03-22,Eau gazeuse,EGA,22.656160354614258,2031569
2006-03-22,Edenbread,EDE,10.46447364431561,0
2006-03-22,Eurobefore,AUB,7.216806833488345,0
2006-03-22,Eurofins Analyse,EUA,4.027571678161621,337930
2006-03-22,FDP,FDP,17.93923568725586,11631104
2006-03-22,Herpès Local,HER,55.17930221557617,143136
2006-03-22,Kenji,KEN,8.76831340789795,1237258
2006-03-22,L'Ofalso,LOF,52.53900146484375,1662743
2006-03-22,LVMHASH,LVM,55.110450744628906,1138925
2006-03-22,Leonard,LEO,19.041330337524414,2388335
2006-03-22,Lepetit,LEP,13.78386058936658,0
2006-03-22,Mandarine,MAN,5.122006893157959,23257930
2006-03-22,Micheline,MIC,6.659484386444092,2160193
2006-03-22,Milesios,MIL,23.22753143310547,1551994
2006-03-22,Padaccor,PAD,13.952771186828613,2343236
2006-03-22,Paindépice Groupe,PAI,19.100868225097656,1106459
2006-03-22,Paris-Barque,PAR,29.343015670776367,4618623
2006-03-22,Pinot-Pinard,PP,46.93334197998047,853167
2006-03-22,Pouic,POU,16.62088966369629,1377699
2006-03-22,Prêt Industriel,PRE,-12.869468688964844,4292160
2006-03-22,STMicrofibres,STM,7.888782501220703,6335635
2006-03-22,Saint-Gobelin,SAG,32.80337142944336,1786094
2006-03-22,Sanufo,SAN,35.70423889160156,27089851
2006-03-22,Schneider Electric,SCH,24.243410110473633,2146718
2006-03-22,Société générale,SOG,52.58131790161133,1908886
2006-03-22,True Office,TRU,5.095058093531072,0
2006-03-22,Tréneau,TRE,49.68149185180664,1559900
2006-03-22,URW,URW,9.154513289066278,0
2006-03-22,Vélo là,VEL,18.253610610961914,1515998
2006-03-23,Airtaxi,AIR,26.697961807250977,2332624
2006-03-23,ArcelOrbital,ARC,36.980224609375,74881
2006-03-23,Atlantis,ATL,4.6023945808410645,8167
2006-03-23,Bearing,BEA,50.243125915527344,338182
2006-03-23,CURCUMA,CUR,15.135931968688965,1206837
2006-03-23,Capverseau,CAP,27.69970703125,1003729
2006-03-23,Cil Exotica,CIL,26.242420196533203,809196
2006-03-23,Croisement,CRO,22.713708877563477,2800399
2006-03-23,Dantwo,DAN,26.253774642944336,1962151
2006-03-23,Default Systèmes,DEF,3.9579806327819824,2732050
2006-03-23,Desaxa,DES,7.593617916107178,6208549
2006-03-23,Eau gazeuse,EGA,22.432231903076172,2561272
2006-03-23,Edenbread,EDE,10.531788509482858,0
2006-03-23,Eurobefore,AUB,7.263230418223372,0
2006-03-23,Eurofins Analyse,EUA,3.9700357913970947,431360
2006-03-23,FDP,FDP,17.930789947509766,7652012
2006-03-23,Herpès Local,HER,55.30961990356445,135726
2006-03-23,Kenji,KEN,8.691920280456543,1700447
2006-03-23,L'Ofalso,LOF,52.079383850097656,1068748
2006-03-23,LVMHASH,LVM,55.00844955444336,849499
2006-03-23,Leonard,LEO,19.423784255981445,2012320
2006-03-23,Lepetit,LEP,13.87252808938569,0
2006-03-23,Mandarine,MAN,5.116725444793701,9885830
2006-03-23,Micheline,MIC,6.736252784729004,3526144
2006-03-23,Milesios,MIL,23.285715103149414,807309
2006-03-23,Padaccor,PAD,14.010642051696777,1885720
2006-03-23,Paindépice Groupe,PAI,19.053897857666016,1509843
2006-03-23,Paris-Barque,PAR,29.227792739868164,2242926
2006-03-23,Pinot-Pinard,PP,49.98260498046875,2849802
2006-03-23,Pouic,POU,16.651107788085938,1390087
2006-03-23,Prêt Industriel,PRE,-12.877495765686035,2487965
2006-03-23,STMicrofibres,STM,8.156739234924316,12034476
2006-03-23,Saint-Gobelin,SAG,32.718536376953125,823841
2006-03-23,Sanufo,SAN,35.045570373535156,5737582
2006-03-23,Schneider Electric,SCH,23.97838592529297,1561434
2006-03-23,Société générale,SOG,52.96174621582031,1539439
2006-03-23,True Office,TRU,5.127833095909872,0
2006-03-23,Tréneau,TRE,50.298095703125,1140176
2006-03-23,URW,URW,9.213401566553605,0
2006-03-23,Vélo là,VEL,18.18472671508789,1117058
2006-03-24,Airtaxi,AIR,26.88931655883789,2930000
2006-03-24,ArcelOrbital,ARC,37.263450622558594,25113
2006-03-24,Atlantis,ATL,4.588587284088135,10350
2006-03-24,Bearing,BEA,50.596946716308594,379994
2006-03-24,CURCUMA,CUR,15.20034122467041,946278
2006-03-24,Capverseau,CAP,27.686874389648438,615977
2006-03-24,Cil Exotica,CIL,26.490657806396484,914071
2006-03-24,Croisement,CRO,23.030420303344727,3287995
2006-03-24,Dantwo,DAN,26.360170364379883,1618916
2006-03-24,Default Systèmes,DEF,3.976048707962036,2910190
2006-03-24,Desaxa,DES,7.593617916107178,5728613
2006-03-24,Eau gazeuse,EGA,22.761533737182617,1633834
2006-03-24,Edenbread,EDE,10.591388621931292,0
2006-03-24,Eurobefore,AUB,7.304333536585008,0
2006-03-24,Eurofins Analyse,EUA,3.9700357913970947,261390
2006-03-24,FDP,FDP,18.234710693359375,12338172
2006-03-24,Herpès Local,HER,55.15323257446289,148995
2006-03-24,Kenji,KEN,8.539132118225098,1190393
2006-03-24,L'Ofalso,LOF,51.76116180419922,1074483
2006-03-24,LVMHASH,LVM,55.144447326660156,803163
2006-03-24,Leonard,LEO,19.65556526184082,2832450
2006-03-24,Lepetit,LEP,13.951033675908526,0
2006-03-24,Mandarine,MAN,5.103516578674316,11041887
2006-03-24,Micheline,MIC,6.81301736831665,3812023
2006-03-24,Milesios,MIL,24.339448928833008,1939836
2006-03-24,Padaccor,PAD,13.975918769836426,1586118
2006-03-24,Paindépice Groupe,PAI,19.17133140563965,1146601
2006-03-24,Paris-Barque,PAR,29.0357608795166,3121723
2006-03-24,Pinot-Pinard,PP,49.91975402832031,839138
2006-03-24,Pouic,POU,17.104412078857422,1526784
2006-03-24,Prêt Industriel,PRE,-13.062088012695312,3504254
2006-03-24,STMicrofibres,STM,8.124585151672363,6370372
2006-03-24,Saint-Gobelin,SAG,32.69026565551758,1146795
2006-03-24,Sanufo,SAN,35.18184280395508,4060370
2006-03-24,Schneider Electric,SCH,24.159719467163086,1999827
2006-03-24,Société générale,SOG,53.0462760925293,1033993
2006-03-24,True Office,TRU,5.1568518545810935,0
2006-03-24,Tréneau,TRE,51.26706314086914,1383223
2006-03-24,URW,URW,9.265540837001804,0
2006-03-24,Vélo là,VEL,18.310333251953125,1026961
2006-03-27,Airtaxi,AIR,26.71327018737793,2331076
2006-03-27,ArcelOrbital,ARC,38.16240692138672,154616
2006-03-27,Atlantis,ATL,4.689839839935303,1093
2006-03-27,Bearing,BEA,49.93985366821289,442406
2006-03-27,CURCUMA,CUR,14.992803573608398,767716
2006-03-27,Capverseau,CAP,27.3531436920166,585671
2006-03-27,Cil Exotica,CIL,26.20696258544922,1288424
2006-03-27,Croisement,CRO,22.94068717956543,2137002
2006-03-27,Dantwo,DAN,26.2271728515625,1641307
2006-03-27,Default Systèmes,DEF,3.929586172103882,3649460
2006-03-27,Desaxa,DES,7.331767559051514,6075210
2006-03-27,Eau gazeuse,EGA,22.432231903076172,1156850
2006-03-27,Edenbread,EDE,10.484155605017673,0
2006-03-27,Eurobefore,AUB,7.230380464931171,0
2006-03-27,Eurofins Analyse,EUA,4.011133193969727,475790
2006-03-27,FDP,FDP,18.150283813476562,8087152
2006-03-27,Herpès Local,HER,55.25749969482422,67893
2006-03-27,Kenji,KEN,8.612696647644043,868634
2006-03-27,L'Ofalso,LOF,51.33689498901367,841225
2006-03-27,LVMHASH,LVM,54.80447006225586,736083
2006-03-27,Leonard,LEO,19.24994468688965,1697217
2006-03-27,Lepetit,LEP,13.809785773151622,0
2006-03-27,Mandarine,MAN,5.016345500946045,8896772
2006-03-27,Micheline,MIC,6.7490458488464355,4147799
2006-03-27,Milesios,MIL,23.91925048828125,893062
2006-03-27,Padaccor,PAD,13.822562217712402,926335
2006-03-27,Paindépice Groupe,PAI,19.10674285888672,427566
2006-03-27,Paris-Barque,PAR,28.728500366210938,2753144
2006-03-27,Pinot-Pinard,PP,49.73112106323242,784378
2006-03-27,Pouic,POU,16.7153263092041,918056
2006-03-27,Prêt Industriel,PRE,-12.905583381652832,3473040
2006-03-27,STMicrofibres,STM,8.070993423461914,6083259
2006-03-27,Saint-Gobelin,SAG,32.23780059814453,618264
2006-03-27,Sanufo,SAN,34.40961837768555,3821861
2006-03-27,Schneider Electric,SCH,23.992328643798828,872391
2006-03-27,Société générale,SOG,52.3699836730957,1180554
2006-03-27,True Office,TRU,5.104641063165295,0
2006-03-27,Tréneau,TRE,50.91470718383789,1715235
2006-03-27,URW,URW,9.171731428929414,0
2006-03-27,Vélo là,VEL,18.176620483398438,1094116
2006-03-28,Airtaxi,AIR,26.514263153076172,2212040
2006-03-28,ArcelOrbital,ARC,38.58110809326172,58562
2006-03-28,Atlantis,ATL,4.565575122833252,8349
